Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=190,10,0,43,55.15984169999939,31.924957999997616,96.5626670000006,26170.5,0.16536573141788985,0.0,55,59,74,77,97,97,97,97,97,97,97
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=191,10,0,46,56.47228329999941,40.18445799999881,129.5061670000024,26185.5,0.16536573141788985,0.0,46,50,58,68,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=192,10,0,42,45.12312500000002,31.268042000000662,61.87416699999915,25024.9,0.16536573141788985,0.0,45,49,50,59,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=193,5,0,43,45.0554584000014,36.0732080000048,61.31154199999855,24937.6,0.08268286570894492,0.0,43,48,48,61,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=194,9,0,47,47.799282444443065,27.623999999995874,73.27429199999713,25056.555555555555,0.14882915827610085,0.0,47,49,50,62,73,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=195,7,0,46,50.16551199999876,32.32579200000174,78.36104200000094,25431.285714285714,0.11575601199252289,0.0,46,46,69,69,78,78,78,78,78,78,78
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=196,9,0,48,50.75955533333203,36.173374999997066,72.62291600000026,26232.777777777777,0.14882915827610085,0.0,48,49,64,65,73,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=197,7,0,52,51.84410685714142,36.14483299999982,66.67887500000091,25960.0,0.11575601199252289,0.0,52,61,64,64,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=198,14,0,49,60.65035692857253,28.339250000001925,124.48945800000644,25782.64285714286,0.23151202398504578,0.0,49,69,70,92,98,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=199,8,0,39,42.6353490000006,35.00829200000011,59.94175000000013,25254.75,0.13229258513431189,0.0,44,44,45,45,60,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=20,8,0,46,47.45008862499933,31.023375000000186,62.0715419999982,26164.625,0.13229258513431189,0.0,51,56,61,61,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=200,7,0,50,55.34997028571454,35.73375000000567,82.1868340000016,25565.571428571428,0.11575601199252289,0.0,50,55,75,75,82,82,82,82,82,82,82
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=201,2,0,33,38.485145999999304,32.83991699999689,44.13037500000172,24632.0,0.03307314628357797,0.0,44,44,44,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=202,4,0,38,67.84661500000011,33.42391700000036,141.53154199999562,25553.25,0.06614629256715594,0.0,58,58,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,13,0,60,56.144871846153926,33.77566700000045,79.6992089999975,26247.53846153846,0.21497545084325678,0.0,60,63,64,71,79,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=204,6,0,41,49.44233333333514,34.234584000003565,73.24591600000474,25196.666666666668,0.09921943885073391,0.0,43,43,64,64,73,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=205,12,0,53,62.34798283333375,36.982209000001376,109.41200000000606,25068.583333333332,0.19843887770146781,0.0,54,71,78,78,89,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=206,5,0,55,61.204708599999684,40.124417000001245,104.50800000000271,26539.6,0.08268286570894492,0.0,55,60,60,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=207,4,0,51,61.987240000000554,37.117209000001594,99.94383400000117,25958.25,0.06614629256715594,0.0,60,60,100,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=208,9,0,42,48.944963000001664,32.79504200000005,80.63487500000122,25874.0,0.14882915827610085,0.0,42,52,59,63,81,81,81,81,81,81,81
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=209,10,0,41,42.76329179999969,28.660000000000352,64.993249999997,25730.2,0.16536573141788985,0.0,43,45,47,50,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=21,7,0,59,59.09461328571501,31.927750000001254,104.68820900000253,25740.0,0.11575601199252289,0.0,59,59,81,81,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=210,6,0,49,59.55324300000046,32.511333000002196,96.71620900000022,26356.333333333332,0.09921943885073391,0.0,56,56,90,90,97,97,97,97,97,97,97
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=211,6,0,51,54.38057650000102,31.230417000003285,78.39299999999838,25682.666666666668,0.09921943885073391,0.0,65,65,67,67,78,78,78,78,78,78,78
