Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,11,0,2,19.92374627272648,0.753041999999482,91.46395799999851,2.0,0.18150601598634467,0.0,2,28,42,42,47,91,91,91,91,91,91
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=156,9,0,21,29.480509444444255,0.48620899999463063,126.49929199999832,2.0,0.14850492217064565,0.0,21,29,41,45,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=157,10,0,1,12.66042089999928,0.7902910000012753,42.26387500000328,2.0,0.16500546907849517,0.0,3,9,33,35,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=158,15,0,22,20.31162779999972,0.5283329999983266,66.99300000000008,2.0,0.24750820361774273,0.0,22,27,36,36,39,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=159,14,0,22,24.59837485714189,0.5348329999961265,106.23733399999935,2.0,0.23100765670989323,0.0,24,29,29,33,39,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=16,11,0,9,22.064261454546237,0.5117090000013036,98.61983300000077,2.0,0.18150601598634467,0.0,9,33,37,37,38,99,99,99,99,99,99
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=160,13,0,1,11.489935769230733,0.5976670000009676,65.13183300000236,2.0,0.2145071098020437,0.0,1,3,21,25,27,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=161,18,0,15,23.69156716666707,0.5062079999973434,97.71424999999567,2.0,0.2970098443412913,0.0,15,26,31,44,84,98,98,98,98,98,98
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=162,9,0,29,40.11555066666577,4.8420409999963,102.45545800000144,2.0,0.14850492217064565,0.0,29,31,43,99,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=163,17,0,16,15.310222999999446,0.5157079999946745,38.15283299999983,2.0,0.2805092974334418,0.0,16,26,27,31,38,38,38,38,38,38,38
